Customer ID,Recency,Frequency,Monetary,Cluster,Cluster_Name,Marketing_Strategy
17167,15,3,867.11,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17168,134,1,400.2,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17169,214,1,320.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17170,10,2,178.68,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17171,297,1,159.68,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17172,66,2,638.81,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17176,162,2,596.1899999999999,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17177,141,1,119.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17178,367,1,436.71,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17179,18,3,795.47,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17180,58,7,1460.95,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17181,9,2,225.45,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17182,58,2,321.3,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17184,205,2,198.41000000000005,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17185,227,3,229.46,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17187,162,1,263.76,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17188,82,6,2118.7000000000003,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17189,196,3,573.23,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17190,39,5,1298.3,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17191,4,11,2740.92,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17192,172,1,77.83,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17193,22,2,610.74,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17194,166,1,549.88,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17195,291,1,562.98,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17196,63,1,352.9,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17198,1,2,521.66,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17199,218,1,145.12,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17200,23,4,356.71,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17201,159,3,899.41,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17202,56,1,160.65,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17203,24,4,2012.03,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17204,10,5,3940.13,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17205,52,2,615.27,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17207,288,1,303.22,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17208,31,1,115.35,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17209,285,3,611.6,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17210,28,1,253.37,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17211,5,6,1729.43,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17212,94,2,567.56,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17213,2,7,2401.07,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17215,100,1,186.15,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17216,190,1,65.05,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17217,255,1,104.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17218,4,9,2231.96,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17219,52,1,144.9,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17220,53,7,1283.5,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17221,227,3,643.39,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17222,113,5,1250.86,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17223,4,2,446.74,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17224,137,1,100.86,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17225,217,1,131.15,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17226,80,2,506.63,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17227,4,7,1082.71,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17228,3,7,1271.15,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17230,199,10,6286.54,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17231,25,15,4022.72,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17233,84,2,369.98,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17235,8,7,1354.82,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17236,46,6,1013.13,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17237,11,2,687.39,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17238,7,17,4038.45,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17239,23,3,806.95,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17240,232,1,130.60000000000002,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17241,21,12,2744.14,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17242,92,3,1754.24,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17243,5,44,12213.01,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17244,19,4,871.14,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17245,325,1,200.18,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17246,182,2,38.92,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17248,117,1,227.51,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17249,64,1,68.03,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17251,18,2,529.15,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17254,37,1,198.29,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17255,26,2,500.72,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17256,117,3,258.93,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17257,72,2,192.73,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17258,32,2,417.3,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17259,4,5,1285.97,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17260,47,1,120.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17261,145,1,230.44,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17262,2,7,1504.26,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17264,60,1,279.59,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17266,135,2,207.09,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17268,81,7,970.25,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17269,21,1,537.46,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17270,105,2,604.4,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17271,372,1,210.39,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17273,60,1,141.12,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17274,31,1,465.4,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17275,19,1,114.52,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17276,38,1,508.39,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17278,201,1,25.2,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17280,74,1,118.86,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17281,10,6,797.85,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17282,92,2,636.25,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17283,14,1,188.46,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17284,25,2,1140.58,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17285,264,2,428.34,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17286,36,2,241.56,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17287,3,16,3047.85,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17288,26,4,1080.25,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17289,12,6,1134.98,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17290,17,6,976.2,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17292,108,2,271.75,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17293,30,8,1899.12,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17294,305,2,467.79,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17296,366,1,338.13,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17298,10,3,459.14,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17299,75,2,346.97,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17300,26,2,393.64,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17301,260,1,132.8,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17304,170,1,111.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17305,284,1,2135.46,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17306,29,2,1151.04,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17307,31,11,3999.89,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17308,29,2,4511.76,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17309,17,2,247.84,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17310,23,2,1025.1,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17311,28,4,2181.71,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17314,29,9,2376.51,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17315,11,5,3358.34,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17316,56,1,124.45,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17318,361,1,164.28,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17319,305,1,29.1,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17320,4,4,1695.15,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17321,30,4,1040.32,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17322,12,5,922.59,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17323,43,5,644.52,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17324,2,9,1311.64,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17325,46,2,512.77,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17326,44,2,321.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17327,45,2,152.35,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17328,309,1,104.7,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
