Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
17967,7,2,234.22,5,3,1,Potential Loyalists
17968,9,4,610.69,5,4,3,Champions
17969,138,18,2141.74,2,5,4,Can't Loose Them
17971,184,1,161.94,1,2,1,Hibernating
17974,17,3,1117.27,4,4,4,Loyal Customers
17975,2,12,2540.02,5,5,5,Champions
17976,8,1,353.19,5,2,2,Potential Loyalists
17977,36,1,1277.49,4,2,4,Potential Loyalists
17978,1,4,1160.84,5,4,4,Champions
17980,29,1,221.97,4,2,1,Potential Loyalists
17981,46,1,239.12,3,2,1,About to Sleep
17982,316,1,138.18,1,2,1,Hibernating
17983,31,1,171.71,4,2,1,Potential Loyalists
17984,28,4,1038.59,4,4,4,Loyal Customers
17987,12,4,805.0699999999999,5,4,3,Champions
17988,123,7,288.42,2,5,2,Can't Loose Them
17989,15,1,228.83,5,2,1,Potential Loyalists
17990,16,3,896.7700000000001,4,4,3,Loyal Customers
17991,227,1,227.2,1,2,1,Hibernating
17992,25,1,254.13,4,2,2,Potential Loyalists
17993,253,1,235.19,1,2,1,Hibernating
17994,24,7,1634.83,4,5,4,Loyal Customers
17995,18,2,419.38,4,3,2,Potential Loyalists
17996,15,3,482.33,5,4,2,Champions
17998,16,3,639.24,4,4,3,Loyal Customers
17999,2,2,348.84,5,3,2,Potential Loyalists
18000,200,1,124.25,1,2,1,Hibernating
18001,85,4,536.61,2,4,3,At Risk
18002,11,4,249.92,5,4,1,Champions
18003,12,1,358.61,5,2,2,Potential Loyalists
18006,17,3,553.1800000000001,4,4,3,Loyal Customers
18007,28,1,220.32,4,2,1,Potential Loyalists
18008,51,14,17670.94,3,5,5,Loyal Customers
18009,178,7,1898.49,1,5,4,Can't Loose Them
18011,9,2,424.24,5,3,2,Potential Loyalists
18012,359,1,115.3,1,2,1,Hibernating
18016,46,2,476.9,3,3,2,Need Attention
18017,67,1,165.0,3,2,1,About to Sleep
18018,35,2,175.85,4,3,1,Potential Loyalists
18020,179,1,190.48,1,2,1,Hibernating
18021,145,2,227.06,2,3,1,At Risk
18022,21,4,983.68,4,4,3,Loyal Customers
18025,15,6,1177.72,5,5,4,Champions
18026,136,2,2074.07,2,3,4,At Risk
18028,219,1,192.05,1,2,1,Hibernating
18029,278,1,433.77,1,2,2,Hibernating
18031,14,1,462.1,5,2,2,Potential Loyalists
18034,11,1,370.82,5,2,2,Potential Loyalists
18035,21,2,546.34,4,3,3,Potential Loyalists
18036,21,8,1158.02,4,5,4,Loyal Customers
18037,57,9,97.4,3,5,1,Loyal Customers
18038,192,1,149.41,1,2,1,Hibernating
18039,10,4,579.17,5,4,3,Champions
18041,1,20,4568.99,5,5,5,Champions
18042,177,1,116.1,1,2,1,Hibernating
18043,2,1,316.46,5,2,2,Potential Loyalists
18044,23,8,1417.01,4,5,4,Loyal Customers
18046,285,1,189.63,1,2,1,Hibernating
18047,17,2,342.69,4,3,2,Potential Loyalists
18048,129,1,229.44,2,2,1,Hibernating
18049,73,2,556.52,2,3,3,At Risk
18050,29,1,337.66,4,2,2,Potential Loyalists
18051,270,7,2282.28,1,5,5,Can't Loose Them
18052,200,1,10877.18,1,2,5,Hibernating
18053,161,2,271.05,2,3,2,At Risk
18054,28,1,176.5,4,2,1,Potential Loyalists
18055,3,6,4411.38,5,5,5,Champions
18056,254,1,190.95,1,2,1,Hibernating
18057,29,3,1203.56,4,4,4,Loyal Customers
18058,177,2,603.9,1,3,3,At Risk
18060,44,2,1185.46,3,3,4,Need Attention
18061,2,19,4369.56,5,5,5,Champions
18062,22,3,912.15,4,4,3,Loyal Customers
18063,26,2,186.6,4,3,1,Potential Loyalists
18064,82,9,3681.03,2,5,5,Can't Loose Them
18065,24,15,3473.8,4,5,5,Loyal Customers
18066,22,2,1122.4,4,3,4,Potential Loyalists
18069,19,6,2503.89,4,5,5,Loyal Customers
18070,305,1,314.1,1,2,2,Hibernating
18071,1,5,975.63,5,4,3,Champions
18074,9,2,1019.44,5,3,4,Potential Loyalists
18075,10,10,3171.54,5,5,5,Champions
18076,16,1,151.49,4,2,1,Potential Loyalists
18077,2,8,1705.55,5,5,4,Champions
18078,61,2,508.47,3,3,3,Need Attention
18079,127,1,590.78,2,2,3,Hibernating
18083,33,1,470.73,4,2,2,Potential Loyalists
18084,19,2,722.45,4,3,3,Potential Loyalists
18085,9,3,955.8,5,4,3,Champions
18087,15,15,10705.8,5,5,5,Champions
18089,82,1,428.45,2,2,2,Hibernating
18090,57,1,349.4,3,2,2,About to Sleep
18091,229,1,360.85,1,2,2,Hibernating
18092,1,8,7111.18,5,5,5,Champions
18093,80,4,2346.19,2,4,5,At Risk
18094,82,6,3374.22,2,5,5,Can't Loose Them
18095,63,3,1723.04,3,4,4,Loyal Customers
18096,78,3,894.13,2,4,3,At Risk
18097,21,5,1965.52,4,4,4,Loyal Customers
18098,32,1,550.84,4,2,3,Potential Loyalists
18100,186,1,451.56,1,2,2,Hibernating
18101,10,3,405.51,5,4,2,Champions
18102,1,89,349164.35,5,5,5,Champions
18103,185,1,105.8,1,2,1,Hibernating
18106,112,5,1030.76,2,4,4,At Risk
18107,78,1,167.13,2,2,1,Hibernating
18108,232,2,577.8100000000001,1,3,3,At Risk
18109,5,13,1840.99,5,5,4,Champions
18110,47,1,199.13,3,2,1,About to Sleep
18111,225,1,405.85,1,2,2,Hibernating
18112,54,2,423.27,3,3,2,Need Attention
18113,4,1,76.32000000000001,5,2,1,Potential Loyalists
18115,333,1,9.7,1,2,1,Hibernating
18116,12,5,736.27,5,4,3,Champions
18118,5,4,1079.4,5,4,4,Champions
18119,3,1,181.12,5,2,1,Potential Loyalists
18123,149,1,95.15,2,2,1,Hibernating
18124,108,1,111.53,2,2,1,Hibernating
18127,39,1,212.8,3,2,1,About to Sleep
18128,173,1,420.04,2,2,2,Hibernating
18131,267,1,222.96,1,2,1,Hibernating
18132,140,1,226.9,2,2,1,Hibernating
18134,234,2,445.0,1,3,2,At Risk
18135,28,5,567.71,4,4,3,Loyal Customers
18136,45,2,847.03,3,3,3,Need Attention
18137,187,2,145.99,1,3,1,At Risk
18140,109,1,536.41,2,2,3,Hibernating
18141,37,2,882.47,3,3,3,Need Attention
18144,9,8,2169.25,5,5,5,Champions
18145,18,7,2756.24,4,5,5,Loyal Customers
18148,282,1,114.1,1,2,1,Hibernating
18149,40,4,1012.63,3,4,4,Loyal Customers
18151,56,4,1226.09,3,4,4,Loyal Customers
18152,282,1,426.69,1,2,2,Hibernating
18153,295,1,246.22,1,2,1,Hibernating
18154,24,3,533.41,4,4,3,Loyal Customers
18156,5,1,206.23,5,2,1,Potential Loyalists
18157,207,1,215.35,1,2,1,Hibernating
18160,22,1,365.82,4,2,2,Potential Loyalists
18161,15,1,184.41,5,2,1,Potential Loyalists
18162,368,1,379.16,1,2,2,Hibernating
18163,220,1,728.84,1,2,3,Hibernating
18166,259,1,175.5,1,2,1,Hibernating
18168,8,11,2600.33,5,5,5,Champions
18170,10,6,1897.69,5,5,4,Champions
18171,106,4,1206.0,2,4,4,At Risk
18172,23,32,9918.16,4,5,5,Loyal Customers
18173,248,1,589.52,1,2,3,Hibernating
18174,239,1,58.5,1,2,1,Hibernating
18175,311,1,176.10000000000002,1,2,1,Hibernating
18177,196,3,875.45,1,4,3,At Risk
18178,38,7,4512.93,3,5,5,Loyal Customers
18179,158,2,754.38,2,3,3,At Risk
18181,36,4,823.14,4,4,3,Loyal Customers
18182,99,1,291.13,2,2,2,Hibernating
18186,358,1,329.58000000000004,1,2,2,Hibernating
18187,267,1,724.89,1,2,3,Hibernating
18188,66,3,1279.55,3,4,4,Loyal Customers
18189,261,1,313.49,1,2,2,Hibernating
18190,239,3,461.16,1,4,2,At Risk
18191,113,1,321.6,2,2,2,Hibernating
18193,16,2,963.59,4,3,3,Potential Loyalists
18194,74,5,3188.2,2,4,5,At Risk
18195,23,1,101.16,4,2,1,Potential Loyalists
18196,107,2,775.18,2,3,3,At Risk
18197,211,1,230.1,1,2,1,Hibernating
18199,319,1,344.75,1,2,2,Hibernating
18201,358,1,447.53,1,2,2,Hibernating
18203,17,3,344.0,4,4,2,Loyal Customers
18206,189,1,314.66,1,2,2,Hibernating
18207,135,1,544.47,2,2,3,Hibernating
18208,201,1,360.08,1,2,2,Hibernating
18210,18,1,147.45,4,2,1,Potential Loyalists
18212,313,1,298.3,1,2,2,Hibernating
18214,166,4,1780.34,2,4,4,At Risk
18215,73,4,1948.15,2,4,4,At Risk
18217,149,2,323.29,2,3,2,At Risk
18218,232,2,479.92,1,3,2,At Risk
18219,4,8,1493.12,5,5,4,Champions
18220,30,5,1616.48,4,4,4,Loyal Customers
18221,26,1,383.33,4,2,2,Potential Loyalists
18223,23,12,7516.31,4,5,5,Loyal Customers
18225,1,15,7545.14,5,5,5,Champions
18226,14,15,6650.83,5,5,5,Champions
18227,120,1,295.0,2,2,2,Hibernating
18229,2,10,3526.81,5,5,5,Champions
18230,14,2,1480.86,5,3,4,Potential Loyalists
18231,42,23,4797.7,3,5,5,Loyal Customers
18234,187,1,179.6,1,2,1,Hibernating
18236,24,6,913.11,4,5,3,Loyal Customers
18238,151,1,270.92,2,2,2,Hibernating
18239,8,2,588.75,5,3,3,Potential Loyalists
18241,51,4,913.9,3,4,3,Loyal Customers
18242,81,4,1372.72,2,4,4,At Risk
18243,50,1,515.78,3,2,3,About to Sleep
18244,66,2,568.64,3,3,3,Need Attention
18245,15,13,3757.92,5,5,5,Champions
18246,245,1,162.72,1,2,1,Hibernating
18247,50,3,839.73,3,4,3,Loyal Customers
18251,81,8,21964.14,2,5,5,Can't Loose Them
18252,184,5,1015.42,1,4,4,At Risk
18253,278,1,317.88,1,2,2,Hibernating
18254,217,1,267.9,1,2,2,Hibernating
18255,92,1,199.85,2,2,1,Hibernating
18256,23,1,110.7,4,2,1,Potential Loyalists
18257,82,4,2262.52,2,4,5,At Risk
18258,100,6,2059.67,2,5,4,Can't Loose Them
18259,2,5,1979.6,5,4,4,Champions
18260,10,17,7318.91,5,5,5,Champions
18262,29,2,428.06,4,3,2,Potential Loyalists
18264,134,1,603.25,2,2,3,Hibernating
18266,70,1,251.1,3,2,1,About to Sleep
18267,308,1,269.37,1,2,2,Hibernating
18268,227,5,1464.73,1,4,4,At Risk
18269,2,1,168.60000000000002,5,2,1,Potential Loyalists
18270,68,1,161.4,3,2,1,About to Sleep
18271,245,2,680.85,1,3,3,At Risk
18272,184,3,1307.4,1,4,4,At Risk
18273,226,1,153.0,1,2,1,Hibernating
18275,214,2,741.85,1,3,3,At Risk
18276,28,5,1320.66,4,4,4,Loyal Customers
18277,33,4,1069.67,4,4,4,Loyal Customers
18278,40,1,240.3,3,2,1,About to Sleep
18279,155,1,231.34,2,2,1,Hibernating
18280,30,1,307.55,4,2,2,Potential Loyalists
18281,213,1,120.32,1,2,1,Hibernating
18283,18,6,641.77,4,5,3,Loyal Customers
18284,67,1,461.68,3,2,2,About to Sleep
18285,296,1,427.0,1,2,2,Hibernating
18286,112,2,1296.43,2,3,4,At Risk
18287,18,4,2345.71,4,4,5,Loyal Customers
